item_id,baseline_similarity,final_similarity,delta_similarity,auc_similarity,linear_slope,linear_slope_early,half_life_episode,half_life_censored,cross_sim_lt_0_80,cross_sim_lt_0_70,semantic_diversity,sentence_count,word_count
164,0.5656528472900391,0.6790733337402344,0.11342048645019531,0.6441832008584414,0.0005069475384488632,0.019947490402424117,0.0,False,0.0,0.0,0.8091860615847392,5,26
165,0.776011480330738,0.8557541370391846,0.0797426567084466,0.83855619093364,0.005808716306704257,0.022469592557829227,0.0,False,0.0,,0.7730627364556926,5,39
166,0.7421051263809204,0.7447458949533652,0.002640768572444774,0.7347126528191181,-0.004654495827310142,-0.005145056307003326,0.0,False,0.0,4.0,0.6366251768333091,5,40
167,0.8159065356310301,0.7686659097671509,-0.047240625863879226,0.7847309213949045,-0.008903829643503352,-0.009820285751107317,3.0,False,3.0,5.0,0.5738644678131716,5,47
168,0.6131647825241089,0.6804047417399454,0.06723995921583648,0.7121663691717858,-0.001890931466526626,0.04474351713705923,0.0,False,0.0,0.0,0.5080729238229658,5,34
169,0.496111690766317,0.3649338862339333,-0.1311778045323837,0.39093052602226547,9.415480872835988e-05,-0.046895596887641916,1.0,False,0.0,0.0,0.7517599565131375,5,27
170,0.8024783373617634,0.7240255310550662,-0.07845280630669726,0.706636244612803,-0.006383093682647085,-0.057611113813648085,1.0,False,1.0,3.0,0.6964690155573845,5,43
171,0.8446363462399351,0.9070704579353333,0.06243411169539814,0.8674177162383687,0.011521246078095527,0.009681439913838238,0.0,False,2.0,,0.4730100124504082,5,49
172,0.706768274307251,0.8637100972956492,0.1569418229883982,0.769308067593857,0.020175964441103887,0.021712493798607777,0.0,False,0.0,1.0,0.7579591857768341,5,36
173,0.9177852223983556,0.7144349856169537,-0.20335023678140185,0.7736751856878015,-0.01361748996390564,-0.023284489471368755,1.0,False,1.0,,0.6896854193337982,5,47
174,0.7622441366009929,0.6860037446022034,-0.07624039199878951,0.7124394392369636,-0.015065731294297979,0.00789055903327786,2.0,False,0.0,2.0,0.5749990095734752,5,29
175,0.5364931981710555,0.4553959641096579,-0.08109723406139757,0.49132904432267943,-0.006000516425924236,0.002636745650671257,1.0,False,0.0,0.0,0.7498384237744287,5,40
176,0.7091180893515975,0.7878420587731024,0.07872396942150495,0.7063055515333686,0.013304758945212583,0.0033725658537124693,0.0,False,0.0,1.0,0.5239854154739306,5,42
177,0.7945702075958252,0.5358716249465942,-0.25869858264923096,0.5938595499685555,-0.014841374250121595,-0.10097253609033685,1.0,False,0.0,1.0,0.6803213031951669,5,44
178,0.9015088618701034,0.8667207956314087,-0.03478806623869468,0.860155717859127,-0.005191433257657431,-0.010099203249510618,1.0,False,,,0.5411420068094096,5,44
179,0.8519971370697021,0.7207375764846802,-0.13125956058502197,0.7745008944203797,-0.011004660161105044,-0.020385650509748297,2.0,False,1.0,,0.6247730646036371,5,33
180,0.7937016600699749,0.743613309587241,-0.05008835048273386,0.7446289448543939,-0.010143043945242363,-0.014810647598857118,2.0,False,0.0,6.0,0.5270566533899774,5,34
181,0.9194521903991699,0.8574885129928589,-0.061963677406311035,0.8944721303659144,-0.0035197153514949396,-0.014067650796789278,3.0,False,,,0.3895314634164391,5,38
182,0.7273992354332747,0.7271270751953125,-0.00027216023796217126,0.6978227132563204,0.0030592610708359115,-0.020530648737258315,1.0,False,0.0,1.0,0.7107142177850466,5,41
183,0.7575075770910051,0.5641999244689941,-0.193307652622011,0.6266184804575504,-0.01089768314585339,-0.047443256027647186,1.0,False,0.0,1.0,0.6370863345416893,5,30
184,0.8684099912643433,0.7815879816290138,-0.08682200963532949,0.8141462455169388,-0.01695512901583612,-0.0012392079403272763,1.0,False,6.0,7.0,0.7303538939726815,5,44
185,0.8058483004570007,0.4735604665744446,-0.3322878338825561,0.7090266037598407,-0.02046001331180559,-0.03117674336372839,1.0,False,1.0,1.0,0.46688855004301777,5,37
186,0.8466143860404014,0.7125523090362549,-0.13406207700414652,0.738029628109713,-0.013290331064500643,-0.0531494812115874,2.0,False,1.0,3.0,0.6033332614621967,5,37
187,0.6736063166622124,0.6203402280807495,-0.05326608858146287,0.5687939549917836,-0.004168019492243475,-0.017746089696310724,1.0,False,0.0,0.0,0.659251812651408,5,43
188,0.759597659111023,0.6412975979238036,-0.11830006118721936,0.7244378939520915,-0.008738646673254998,0.007981901187332947,1.0,False,0.0,1.0,0.3893160014610445,5,51
189,0.6962517499923706,0.6262910143310447,-0.06996073566132588,0.6305535730370057,-0.0009369427198534454,-0.020097798443504435,1.0,False,0.0,0.0,0.6603979116137099,5,38
190,0.7917025089263916,0.7518565058708191,-0.03984600305557251,0.6479745018104376,-0.004834214178504012,-0.051546319194282646,1.0,False,0.0,1.0,0.7584700361867398,5,48
191,0.5211314558982849,0.6401634216308594,0.11903196573257446,0.5988415699293126,0.011708022098290376,0.02877177900862219,0.0,False,0.0,0.0,0.6943029118248578,5,37
192,0.855546287032742,0.8286586999893188,-0.0268875870434232,0.8201969956444621,-0.005172410190772081,-0.010910089579144603,1.0,False,5.0,,0.6452687558835124,5,35
193,0.626623388524957,0.5713346770803537,-0.055288711444603345,0.5868057268898932,0.0022626318345218338,-8.21730507850243e-05,1.0,False,0.0,0.0,0.49913917740786323,5,46
194,0.5678362846374512,0.5306417346000671,-0.03719455003738403,0.5670133856791756,-0.0004947701057934976,0.021654109412121415,1.0,False,0.0,0.0,0.688617821560407,5,34
195,0.7929189205169678,0.6541885137557983,-0.13873040676116943,0.7561036662851026,-0.017324839844853133,-0.008676008159928014,6.0,False,0.0,6.0,0.5139116625258737,5,27
196,0.7911751643702221,0.6309217214584351,-0.160253442911787,0.7226824977048595,-0.017560835228219437,-0.03444362987409359,4.0,False,0.0,4.0,0.5963000507754346,5,53
197,0.8267526626586914,0.8400729548952868,0.013320292236595366,0.8116831692620812,-0.0047072505102080135,-0.007900333404541054,0.0,False,7.0,,0.7536707347499985,5,47
198,0.6591336930314498,0.6013481020927429,-0.05778559093870683,0.6185260978825353,-0.010757866880854703,-0.035762148836560134,3.0,False,0.0,0.0,0.6327514035829579,5,60
199,0.8457072033198838,0.8444529334711705,-0.001254269848713352,0.8366732093160315,0.002319398106691056,-0.0028496941646537982,1.0,False,2.0,,0.5658552672072096,5,52
200,0.9013172001824296,0.7727611986114078,-0.12855600157102176,0.8600126162764963,-0.01469338728634009,-0.014520373354347674,5.0,False,8.0,,0.48668443117265464,5,50
201,0.8630670309066772,0.7158766984939575,-0.14719033241271973,0.6654375174743293,0.00688925225165194,-0.07104284691079013,1.0,False,1.0,1.0,0.717913922563737,5,62
202,0.6209808588027954,0.7006843090057373,0.0797034502029419,0.6231140671594431,0.018386194785607542,-0.012083537923650522,0.0,False,0.0,0.0,0.5732047031432825,5,39
203,0.8629856027952211,0.8199635255358516,-0.04302207725936946,0.8245100723378398,0.0017006177322187275,-0.029595482229419257,1.0,False,1.0,,0.5857289119177301,5,50
204,0.578551173210144,0.6378383256293353,0.05928715241919125,0.6172817148166909,0.002328300523216795,-0.0038570344448089974,0.0,False,0.0,0.0,0.7132855559120561,5,46
205,0.8704884052276611,0.8366502523422241,-0.03383815288543701,0.8342882600947205,-0.005645394322690083,0.002341172913207553,1.0,False,4.0,,0.5671301759942059,5,57
206,0.8595637595393529,0.8238920464451356,-0.03567171309421735,0.7434163043178676,-0.00048589902898826245,-0.05550313050836187,1.0,False,1.0,1.0,0.5709339542249495,5,31
207,0.7937191724777222,0.7725501656532288,-0.021169006824493408,0.7000792888574401,-0.012649460003084619,-0.03431910142889103,1.0,False,0.0,2.0,0.5251579836678752,5,41
208,0.9321739037140567,0.8373735547065735,-0.09480034900748324,0.8293951371262733,-0.0010510711164793175,-0.04778550783449997,1.0,False,2.0,,0.5966261210337909,5,21
209,0.8972907066345215,0.8065231557772677,-0.09076755085725374,0.818704226159034,-0.021026055946527667,-0.010578019055848802,4.0,False,5.0,7.0,0.4016150982042016,5,36
210,0.7416605574387481,0.6747441492898512,-0.06691640814889699,0.7050851047981297,-0.014557979345946246,-0.009481967166011717,3.0,False,0.0,3.0,0.6887813477123309,5,51
211,0.5275523380966397,0.6171790729271824,0.08962673483054273,0.5317573603869146,-0.004943471816355838,0.004484852897727118,0.0,False,0.0,0.0,0.807101161784223,5,39
212,0.5864924788475037,0.4856625199317932,-0.10082995891571045,0.5448357946874988,-0.003129598838419734,0.0072023185139457055,1.0,False,0.0,0.0,0.6850492208928294,5,48
213,0.7804218530654907,0.7332522869110107,-0.04716956615447998,0.7008662267298759,-0.004009099005183921,-0.02941488459211228,1.0,False,0.0,2.0,0.5593265483479227,5,52
214,0.727627472422871,0.6751292943954468,-0.05249817802742418,0.7535390233021944,-0.007498070163274561,0.015484014757030635,8.0,False,0.0,8.0,0.5829487666695526,5,49
215,0.8868894577026367,0.8560180153836018,-0.030871442319034936,0.8140626211884388,-0.0015683894499066992,0.00549874580000652,1.0,False,1.0,,0.6042334611643392,5,48
216,0.8184366361889248,0.8437299039202886,0.025293267731363756,0.7177011229313732,0.001328830718960712,-0.0317549398233215,0.0,False,1.0,1.0,0.7230803897236588,5,39
217,0.8477984576105168,0.7008531093597412,-0.14694534825077554,0.7436883223307854,-0.006122238789087111,-0.05372208182926607,2.0,False,2.0,2.0,0.6241199464451443,5,29
218,0.5818205822599292,0.634709615549732,0.05288903328980288,0.5759999849207491,-0.00470692498338736,0.007598198452511377,0.0,False,0.0,0.0,0.6838288875352757,5,44
219,0.7807690137853928,0.8089200854301453,0.0281510716447525,0.7565643730803564,-0.00030304845326951864,-0.014356345958432853,0.0,False,0.0,6.0,0.6306692950316334,5,38
220,0.8712156934270692,0.7367364826860889,-0.13447921074098024,0.7460500396946769,-0.00814860866084377,-0.04972576379648893,1.0,False,1.0,1.0,0.6164440880864743,5,41
221,0.7633006572723389,0.7377046630030522,-0.025595994269286715,0.6483271098301272,-0.007349961551025888,-0.06391552298815979,1.0,False,0.0,3.0,0.6848552055297159,5,46
222,0.7669072151184082,0.6383927439206337,-0.12851447119777448,0.6843477269769965,-0.008923526794708892,-0.011382370073211264,1.0,False,0.0,1.0,0.7239124528231209,5,38
223,0.7035894040571983,0.5751690186711291,-0.12842038538606915,0.6150730715680068,-0.019661392532298903,-0.01759812629524623,4.0,False,0.0,1.0,0.6725442472145178,5,43
224,0.7788250546597024,0.6268437727186826,-0.15198128194101979,0.7405645585693781,-0.009213631534729358,-0.030160070198373905,3.0,False,0.0,3.0,0.7148280228016757,5,59
225,0.6889092551361675,0.7166790793346822,0.027769824198514703,0.7115768711959883,0.010493132883138082,0.012824158462441991,0.0,False,0.0,0.0,0.7390424482907205,5,28
226,0.8908380270004272,0.8919577066923571,0.0011196796919298313,0.8107536685249253,-0.0019681119262480572,-0.02419984176241434,0.0,False,2.0,5.0,0.5477125965539462,5,41
227,0.9304088312631166,0.8490136175759818,-0.08139521368713476,0.8767951549199196,-0.007381975326712456,-0.01898744646038151,1.0,False,,,0.570672553094974,5,35
228,0.6633948087692261,0.5557074546813965,-0.10768735408782959,0.5670586361547412,-0.006280180274691626,-0.00377699061415902,1.0,False,0.0,0.0,0.5839814041325777,5,53
229,0.7252029940364974,0.4718736410140991,-0.25332935302239823,0.6395867284025066,-0.018519393692445554,-0.005688537017059931,5.0,False,0.0,1.0,0.6425656797033215,5,42
230,0.7640536059157138,0.7398694753646851,-0.02418413055102875,0.7543528484729207,-0.007774221611609891,-0.006975978820800212,3.0,False,0.0,7.0,0.48639260486839575,5,40
231,0.8091989641904228,0.7384061529152264,-0.07079281127519643,0.7546827625190355,-0.006837382005274252,-0.007281251217104872,1.0,False,1.0,,0.43863321982627623,5,49
232,0.8363259434700012,0.9134671960314277,0.07714125256142645,0.7712128159325035,-0.0012712155170137446,-0.05428859374997487,0.0,False,2.0,3.0,0.597791277268234,5,30
233,0.33591561531517655,0.481714739850603,0.14579912453542643,0.46867480788473515,0.004676699106221629,0.09575423143243841,0.0,False,0.0,0.0,0.5222856460781662,5,35
234,0.8370233275280414,0.7906891828364635,-0.04633414469157793,0.7486643731172691,-0.004396254968823347,0.019958300791577326,1.0,False,1.0,1.0,0.6753296222498427,5,42
235,0.6315835337887099,0.5534119276158863,-0.0781716061728236,0.5960890153646229,-0.003201436336358764,-0.03798864249175998,2.0,False,0.0,0.0,0.7686980751118975,5,45
236,0.6099470803094305,0.6567536983939242,0.04680661808449371,0.6512466039691976,0.003211210153301854,0.02066990710170484,0.0,False,0.0,0.0,0.8059075842417098,5,43
237,0.8381437063217163,0.8313425678815003,-0.006801138440216015,0.8181757124127692,-0.0006964671352516507,-0.028589664194734684,3.0,False,3.0,,0.6831600554496273,5,49
238,0.8623456523006439,0.8659049432391057,0.0035592909384618565,0.8509115791119622,0.006723572411700913,-0.0164108873152372,0.0,False,1.0,,0.7164248768154942,5,51
239,0.7549410462379456,0.7165191342521242,-0.038421911985821344,0.7110178916919048,-0.0012150176615647026,-0.009145586757028609,1.0,False,0.0,1.0,0.5911920818114831,5,36
240,0.8869223858989,0.6442652324675258,-0.24265715343137428,0.7660812005888514,-0.029879836779925405,-0.016793752243588277,4.0,False,4.0,4.0,0.7031377501422488,5,30
241,0.817718933956688,0.4915023451148075,-0.32621658884188054,0.579463659426397,-0.02116009108921997,-0.040158048924897854,1.0,False,1.0,1.0,0.585166295109689,5,57
242,0.6421647263218384,0.6892739534378052,0.04710922711596677,0.663089678980492,0.0038835542568141693,0.00442824195960623,0.0,False,0.0,0.0,0.7416664197784374,5,41
243,0.7268530996862821,0.6866733040414248,-0.0401797956448573,0.6759892135216907,-0.00413418655712982,-0.03512938689072264,2.0,False,0.0,2.0,0.503257877370585,5,34
244,0.882363498210907,0.8664633552112211,-0.015900142999685896,0.8289505020282794,-0.004251613154539654,-0.030451409753175604,1.0,False,2.0,,0.6901581414452614,5,40
245,0.7961121797561646,0.8166722546024489,0.020560074846284304,0.7616017007172842,0.00022827247414871667,-0.023493506487654442,0.0,False,0.0,,0.7298039720725106,5,35
246,0.9481085538864136,0.9048565895812691,-0.04325196430514444,0.9153185151970591,-0.005452491132796077,-0.005045274415771353,1.0,False,,,0.6149257565773172,5,47
247,0.7281330823898315,0.612453818321228,-0.11567926406860352,0.7904943042996708,-0.003974597759201106,-0.04460891925281297,2.0,False,0.0,2.0,0.5393641218750319,5,42
248,0.6785575343038134,0.7487213611602783,0.07016382685646494,0.6842554143626615,-0.00017624957857581455,-0.016944043564186304,0.0,False,0.0,0.0,0.5882138650505477,5,40
249,0.8929999140799024,0.9371169843007948,0.044117070220892396,0.9041552278604191,0.011995648083579894,0.00992557800114202,0.0,False,1.0,,0.3404721936536791,5,39
250,0.90751331493338,0.6385084390640259,-0.2690048758693542,0.7631764339586524,-0.023385684156137253,-0.03839321194206201,4.0,False,2.0,4.0,0.6894198889397366,5,43
251,0.9087580551197527,0.7993531942753094,-0.10940486084444334,0.8073642969714164,-0.011893599977679905,-0.07106501805007309,2.0,False,3.0,,0.6602099029074886,5,53
252,0.9051512479782104,0.8242013840915481,-0.08094986388666237,0.824521433040845,-0.008851607650662396,-0.015760088636600594,1.0,False,4.0,,0.534795027534147,5,52
253,0.6629589796066284,0.66741182402302,0.004452844416391599,0.674498059241716,0.0017467668613577543,0.010982907078419597,0.0,False,0.0,0.0,0.6470026722292788,5,47
254,0.8377015590667725,0.8492071628570557,0.011505603790283203,0.8679718536513359,0.0011539303332357958,0.006325346231460444,0.0,False,,,0.6558552440181897,5,35
255,0.8913028771461787,0.7608189129341311,-0.13048396421204767,0.7676446031716185,-0.004058390027877863,-0.02433248447134984,1.0,False,1.0,1.0,0.621247279316944,5,53
256,0.6781546675608956,0.6673791210281337,-0.010775546532761915,0.6626452362208102,0.0057270082149989765,-0.03252887226727231,2.0,False,0.0,0.0,0.7296586192198736,5,31
257,0.8079311137158357,0.7966617936882158,-0.011269320027619933,0.7969990473845517,0.0005419900690301668,0.0033420446681089663,1.0,False,1.0,5.0,0.6960657486675611,5,46
258,0.8102810865808195,0.7354254564896511,-0.07485563009116847,0.7711905898201933,-0.014882356047387881,-0.028558403285034336,3.0,False,2.0,5.0,0.5323017866252938,5,34
259,0.7403985261917114,0.8822084665298462,0.14180994033813477,0.8051233250721075,0.015843318443131776,0.0038149359372140292,0.0,False,0.0,,0.46067124201074333,5,40
260,0.884676456451416,0.6326634506783824,-0.25201300577303365,0.6697934716681329,-0.016565793829626405,-0.0572159234152015,1.0,False,1.0,1.0,0.5757052651063777,5,35
261,0.8973087072372437,0.9275678396224976,0.030259132385253906,0.8777291956229782,-0.0018663981885087596,-0.008964533239058886,0.0,False,,,0.5710226649589422,5,45
262,0.8009760618500732,0.8667988956092836,0.06582283375921039,0.8823717902810335,0.00018354492501711396,0.031063445610522173,0.0,False,,,0.4945458782148746,5,55
263,0.7380660772323608,0.6954506635665894,-0.042615413665771484,0.7407837738971432,-0.006648441323505169,0.0023983840959179666,4.0,False,0.0,8.0,0.6858224093101363,5,30
264,0.7556310150403402,0.7259590462421815,-0.0296719687981587,0.7282368683406047,-0.004024952819304856,-0.030690554787636933,3.0,False,0.0,3.0,0.6146717326710298,5,51
265,0.6326679179867485,0.6596663587987174,0.026998440811968893,0.5636817061030261,-0.007589281275567068,0.0026919348994889915,0.0,False,0.0,0.0,0.6732987962115742,5,35
266,0.705962202130622,0.44144339684973377,-0.2645188052808882,0.6675770724714344,-0.013447046361140434,0.023342402326768628,8.0,False,0.0,1.0,0.7157979480036896,5,37
267,0.7987488508224487,0.6748899623686064,-0.1238588884538423,0.7349117037390156,-0.0012283283015642465,-0.002094662511444322,1.0,False,0.0,1.0,0.566451558297093,5,41
268,0.7687600255012512,0.7203252911567688,-0.04843473434448242,0.7403312393670787,-0.005723151704211608,0.014138246925661952,4.0,False,0.0,5.0,0.7165904425146896,5,38
269,0.9169440816011494,0.904206866276675,-0.01273721532447436,0.9048928172783781,-0.0016393632627935961,-0.01853001661615646,3.0,False,,,0.5486086793123379,5,34
270,0.7369087777679443,0.7403376853264771,0.0034289075585328677,0.7133671264951565,0.00025501968805389185,0.0029094816988396617,0.0,False,0.0,2.0,0.5174625786318987,5,43
271,0.6725915670394897,0.6104691392462943,-0.062122427793195434,0.6475362865029285,-0.00728568127998991,-0.009844004731725215,2.0,False,0.0,0.0,0.7100019594442061,5,33
272,0.8561047825875764,0.8863853283890902,0.030280545801513847,0.8409986382364075,0.0005826025232091664,-0.0148044735306185,0.0,False,,,0.663095554572293,5,29
273,0.707769513130188,0.769936740398407,0.062167227268218994,0.746078455965371,0.009309674705883623,0.022208207845687795,0.0,False,0.0,1.0,0.5914675562624412,5,37
274,0.7111465334892273,0.6823813319206238,-0.028765201568603516,0.7215565586500677,-0.004839385676441073,0.00924145579338064,5.0,False,0.0,5.0,0.476850594447627,5,43
275,0.8887426853179932,0.67388916015625,-0.21485352516174316,0.7099852129745299,-0.029077982485873247,-0.08414562173214742,2.0,False,2.0,2.0,0.7241586044394188,5,26
276,0.949831485748291,0.7876751892373093,-0.16215629651098173,0.8206228311888308,-0.02172765421517354,-0.05731974718866183,1.0,False,3.0,,0.6598170340416395,5,32
277,0.816036581993103,0.7077368112724072,-0.10829977072069585,0.7085281908247103,-0.003928904887947398,0.0219915185676504,1.0,False,1.0,1.0,0.5924853810463225,5,36
278,0.9102377891540527,0.8279265370456591,-0.08231125210839363,0.8254686637612038,-0.004236057025465522,-0.019908620034214196,1.0,False,4.0,,0.6336064858345648,5,61
279,0.6664968728867384,0.6041528346629651,-0.062344038223773324,0.7083638866698821,-0.017810500749381078,-0.02087587346526428,3.0,False,0.0,0.0,0.47789345436163816,5,31
280,0.8025014521927972,0.8116830829287498,0.009181630735952573,0.8118757808566085,-0.0034328835249918714,0.002479993197225794,0.0,False,5.0,,0.6305786672493607,5,40
281,0.8160073537835363,0.8263931766982795,0.010385822914743215,0.7737031798806981,-0.0019076857248356849,-0.02631762385744117,0.0,False,2.0,6.0,0.6777642120027182,5,41
282,0.783440351486206,0.7289223670959473,-0.05451798439025879,0.7799628790405725,-0.0035007788306248926,0.0006471788948408995,6.0,False,0.0,6.0,0.5835947915421935,5,31
283,0.8225843416104127,0.8503697603720585,0.027785418761645753,0.8239167805890019,0.00419187381437875,-0.02738061864523337,0.0,False,3.0,,0.7230427856994077,5,55
284,0.8758505508810626,0.8991432785987854,0.02329272771772284,0.8631674931551561,0.004648412012850677,-0.02916519419879764,0.0,False,3.0,,0.4547878072269854,5,48
285,0.5209638035584632,0.7987815141677856,0.2778177106093225,0.6952779441289737,0.02140489766521374,0.051429749837841224,0.0,False,0.0,0.0,0.6348617500050038,5,50
286,0.20731228590011597,0.22536197451579765,0.01804968861568168,0.2749057930450527,-0.003927384437575937,0.04205852369395259,0.0,False,0.0,0.0,0.6414227126614126,5,51
287,0.7607085562174666,0.6394927882845883,-0.12121576793287825,0.6365308745093573,-0.020902488932316932,-0.06596490770636745,2.0,False,0.0,2.0,0.6395307989067502,5,28
288,0.8127071969087617,0.6217146741321888,-0.19099252277657286,0.7298171468818545,-0.007335863206242162,-0.05585217809217895,3.0,False,1.0,3.0,0.5047745357374566,5,46
289,0.8173190842461054,0.8211833728065131,0.0038642885604076582,0.7843953372192247,0.0006420509927102181,-0.0024250222331592118,0.0,False,1.0,,0.4185530181993455,5,46
290,0.5549137757692869,0.6530276536941528,0.09811387792486592,0.522588720841545,-0.002247784729418023,0.006002089349022708,0.0,False,0.0,0.0,0.6988419146373384,5,53
291,0.7926318645477295,0.602228128777259,-0.19040373577047054,0.6995488201290505,-0.013197554420932903,-0.071191373232329,2.0,False,0.0,2.0,0.5503708115034596,5,53
292,0.8734981081932223,0.7149525454668686,-0.15854556272635367,0.8314837975186721,-0.013500040353310393,-0.010931281508696688,2.0,False,2.0,,0.6755734813532722,5,29
293,0.9403766077869123,0.888303279876709,-0.05207332791020336,0.827427187153789,-0.003651311998489635,0.003720696866250385,1.0,False,1.0,,0.7020602995167966,5,24
294,0.9057008680283521,0.8837124109268188,-0.0219884571015333,0.8631286951163277,-0.005468496154829754,-0.011446177638650466,2.0,False,4.0,,0.45437045838836426,5,51
295,0.7452384081625003,0.7195709943771362,-0.02566741378536408,0.6808018551512176,-0.007627467550184352,-0.06829350525575126,2.0,False,0.0,2.0,0.6180675194064547,5,33
296,0.7781494988113954,0.6149063339885286,-0.16324316482286683,0.6994445775933027,-0.017984310520639927,-0.09290656438798084,2.0,False,0.0,2.0,0.6462378461407091,5,42
297,0.873543687251588,0.6387891984707607,-0.2347544887808274,0.689654911284809,-0.02453172580774628,-0.08917567198421561,2.0,False,2.0,2.0,0.591261884584531,5,47
298,0.4818205811763536,0.5807696927052564,0.09894911152890273,0.5490544995479671,0.004496178488192216,0.042660942381161304,0.0,False,0.0,0.0,0.7308809804288265,5,30
299,0.8874975707381244,0.7205496859878128,-0.16694788475031164,0.7891149796664616,-0.009323379290895077,-0.0037032147124196027,1.0,False,1.0,1.0,0.5524698585169021,5,61
300,0.6617815691763633,0.698634824116076,0.0368532549397127,0.6218799763343952,-0.002662529582611019,-0.017539069818588576,0.0,False,0.0,0.0,0.7355826230321105,5,50
301,0.8254716396331787,0.8620719231409996,0.03660028350782085,0.8258981823040035,0.0005257358903990266,-0.02397496613832059,0.0,False,3.0,,0.6400850800500983,5,33
302,0.7130198095148749,0.6294343063066696,-0.08358550320820524,0.6861034531575195,0.00538381229244629,-0.013239274820159968,1.0,False,0.0,1.0,0.5523227324155846,5,43
303,0.9290845074976838,0.890851285781005,-0.038233221716678756,0.8943917460730813,-0.0014659214648394029,-0.01010754138551795,1.0,False,,,0.4661756002277615,5,29
304,0.5990323902329976,0.7489935159683228,0.14996112573532516,0.7017388203636901,0.005207130142844362,0.0051567172658091515,0.0,False,0.0,0.0,0.571076094582487,5,35
305,0.6857524701504439,0.5866005420684814,-0.09915192808196249,0.6687180256984022,-0.0026521440366200346,0.019053181476410014,2.0,False,0.0,0.0,0.5874907569764499,5,41
306,0.7613790773523418,0.8076215501057192,0.04624247275337745,0.7863101706175731,0.004585928930043977,-0.006562934389999258,0.0,False,0.0,,0.6672640565510407,5,36
307,0.8628296688592101,0.8388816118240356,-0.02394805703517444,0.781192700536428,-0.006193107063297047,-0.008359662830842638,1.0,False,1.0,,0.5820830328595555,5,46
308,0.9094198942184448,0.798511266708374,-0.1109086275100708,0.8294817305776285,-0.0021036973798221874,-0.05617319345474267,2.0,False,2.0,,0.6100946740282295,5,53
309,0.6434845924377441,0.646685779094696,0.0032011866569519043,0.6585562648003951,0.005372853053762945,0.010841155052184966,0.0,False,0.0,0.0,0.7318265753491836,5,37
310,0.6926182508468628,0.6296069025993347,-0.06301134824752808,0.652530714134441,-0.005814221484887882,-0.002900155286449294,1.0,False,0.0,0.0,0.6949517785846638,5,41
311,0.7094848963464769,0.8191710006696596,0.10968610432318271,0.7676119759658707,0.006928900961127595,0.024701619884419927,0.0,False,0.0,,0.7194256046672441,5,38
312,0.8686171770095825,0.85772705078125,-0.01089012622833252,0.7945980967702915,-0.0024336307079088327,0.00011134534565955325,1.0,False,1.0,7.0,0.638624888653658,5,36
313,0.8662852644920349,0.9062960147857666,0.04001075029373169,0.8698496075159544,0.0012726541559195431,-0.008773426012545184,0.0,False,,,0.6231172732844892,5,36
314,0.7457091656749957,0.6633782386779785,-0.08233092699701716,0.6979412423849642,-0.004857298652267502,-0.010455251293852112,1.0,False,0.0,1.0,0.6768363089695175,5,37
315,0.7072398873341053,0.7472567558288574,0.04001686849475217,0.7516611843972006,-0.003946351704084647,0.007101177806497417,0.0,False,0.0,,0.5877065197210941,5,43
316,0.8685831427574158,0.7816867232322693,-0.08689641952514648,0.787322553749656,-0.0007072159980671672,-0.004761253984460396,1.0,False,1.0,1.0,0.497207346884748,5,53
317,0.8457273244857788,0.8639624118804932,0.018235087394714355,0.8271494842280884,-0.002557553431660136,-0.00538665636833111,0.0,False,4.0,6.0,0.44609431907201424,5,41
318,0.8952769041061401,0.6393369030754839,-0.2559400010306563,0.7275245902146515,-0.020967396276760614,-0.040150374950426455,1.0,False,1.0,5.0,0.5913995687860655,5,40
319,0.8895814683908666,0.8909409046173096,0.0013594362264429671,0.8665791819430128,-0.0052800490087278485,0.016748447289617097,0.0,False,6.0,,0.6115080441729509,5,52
320,0.7973362445037442,0.7928475973858717,-0.004488647117872446,0.7931391517763114,-0.00565444170095245,0.007158415262841954,4.0,False,0.0,,0.7273864398861403,5,39
321,0.7991501569241393,0.605340838432312,-0.19380931849182725,0.7291603635624415,-0.022376087070213477,0.013043235659028908,5.0,False,0.0,5.0,0.64892606741759,5,30
322,0.7630113959312439,0.4914597272872925,-0.2715516686439514,0.6717046534174123,-0.012231936205311156,-0.056044740428488435,2.0,False,0.0,2.0,0.4740957068257089,5,40
323,0.8754527829722404,0.9143970608711243,0.03894427789888388,0.8702147167515935,0.005782082364755774,-0.0006898753506877068,0.0,False,,,0.6600281974390774,5,37
324,0.6992004126072056,0.5380528133527285,-0.16114759925447708,0.6366462508150161,-0.020781068458322168,0.025537872890152576,5.0,False,0.0,0.0,0.7536245780330043,5,39
325,0.8642297048637186,0.8693070670755827,0.005077362211864056,0.8145494809213798,0.0010862033986202327,-0.04079483380314996,0.0,False,3.0,,0.6260498873581085,5,43
326,0.8930828177704981,0.6609059966150532,-0.2321768211554449,0.7622777681211205,-0.0067828253486541855,-0.10337711000538673,2.0,False,1.0,2.0,0.6167588564304315,5,48
327,0.7732382416725159,0.6734766169474504,-0.09976162472506545,0.752464311801299,-0.0033455331462038155,0.02798406647028249,1.0,False,0.0,4.0,0.39466941588553384,5,41
328,0.9065954144838222,0.8347404599189758,-0.07185495456484636,0.8453402684542153,-0.004348158636280929,-0.03800920649700783,2.0,False,3.0,,0.5040289319047871,5,39
